"nest_id","species","year","long","lat","utm_zone","datum"
"J110","snow goose",2005,535445,8091959,"17","nad27"
"J111","snow goose",2005,534482,8091594,"17","nad27"
"J112","snow goose",2005,534620,8091156,"17","nad27"
"J113","snow goose",2005,535142,8090656,"17","nad27"
"J114","snow goose",2005,537706,8088963,"17","nad27"
"J115 ","snow goose",2005,534638,8091653,"17","nad27"
"J116","snow goose",2005,535700,8090889,"17","nad27"
"J117","snow goose",2005,536521,8086527,"17","nad27"
"J120","snow goose",2005,537368,8089623,"17","nad27"
"J121","snow goose",2005,534590,8091353,"17","nad27"
"J122","snow goose",2005,534185,8091395,"17","nad27"
"J123","snow goose",2005,534268,8091318,"17","nad27"
"J141","snow goose",2005,537351,8089278,"17","nad27"
"J154M","snow goose",2005,534848,8092391,"17","nad27"
"J200","snow goose",2005,534590,8090232,"17","nad27"
"J200B","snow goose",2005,538969,8090001,"17","nad27"
"J201","snow goose",2005,538987,8090012,"17","nad27"
"J245","snow goose",2005,537231,8088979,"17","nad27"
"J300","snow goose",2005,535171,8089974,"17","nad27"
"J303","snow goose",2005,536721,8090409,"17","nad27"
"J304","snow goose",2005,536801,8090636,"17","nad27"
"J305","snow goose",2005,536722,8090608,"17","nad27"
"J306","snow goose",2005,536679,8090713,"17","nad27"
"J307","snow goose",2005,536653,8090861,"17","nad27"
"J308","snow goose",2005,536347,8091246,"17","nad27"
"J460","snow goose",2005,537778,8089271,"17","nad27"
"J61M","snow goose",2005,534634,8091589,"17","nad27"
"J62M","snow goose",2005,534589,8091615,"17","nad27"
"J735","snow goose",2005,537314,8085725,"17","nad27"
"J737","snow goose",2005,538049,8085423,"17","nad27"
"JBAMBOU","snow goose",2005,537898,8089665,"17","nad27"
"JH431","snow goose",2005,534840,8091323,"17","nad27"
"JH432","snow goose",2005,534891,8091482,"17","nad27"
"JH433","snow goose",2005,535035,8091424,"17","nad27"
"JH434","snow goose",2005,534972,8091424,"17","nad27"
"JH435","snow goose",2005,534977,8091420,"17","nad27"
"JH436","snow goose",2005,535098,8091177,"17","nad27"
"JH437","snow goose",2005,535238,8091118,"17","nad27"
"JH438","snow goose",2005,535262,8091092,"17","nad27"
"JH439","snow goose",2005,535376,8090998,"17","nad27"
"JH440","snow goose",2005,535516,8090842,"17","nad27"
"JL022","snow goose",2005,537181,8086743,"17","nad27"
"JL175","snow goose",2005,537041,8091617,"17","nad27"
"JL179","snow goose",2005,536734,8091069,"17","nad27"
"JL180","snow goose",2005,536792,8090963,"17","nad27"
"Antenne","snow goose",2006,535979,8088448,"17","nad27"
"Bambou","snow goose",2006,534160,8090352,"17","nad27"
"BP","snow goose",2006,536411,8088951,"17","nad27"
"H001","snow goose",2006,536609,8088317,"17","nad27"
"H002","snow goose",2006,536609,8088317,"17","nad27"
"H003","snow goose",2006,536610,8088417,"17","nad27"
"H004","snow goose",2006,536904,8087710,"17","nad27"
"H005","snow goose",2006,536588,8087230,"17","nad27"
"H006","snow goose",2006,536832,8087397,"17","nad27"
"H007","snow goose",2006,536790,8088494,"17","nad27"
"H008","snow goose",2006,536699,8088434,"17","nad27"
"H009","snow goose",2006,536773,8088391,"17","nad27"
"H010","snow goose",2006,536827,8088465,"17","nad27"
"H011","snow goose",2006,536555,8088325,"17","nad27"
"H012","snow goose",2006,536613,8088437,"17","nad27"
"H013a","snow goose",2006,536621,8088394,"17","nad27"
"H013b","snow goose",2006,536621,8088394,"17","nad27"
"H014","snow goose",2006,536618,8088414,"17","nad27"
"H015","snow goose",2006,536616,8088420,"17","nad27"
"H016","snow goose",2006,536620,8088361,"17","nad27"
"H017","snow goose",2006,536623,8088340,"17","nad27"
"H018","snow goose",2006,535608,8086278,"17","nad27"
"H019","snow goose",2006,535609,8086285,"17","nad27"
"H021","snow goose",2006,536510,8088282,"17","nad27"
"H022","snow goose",2006,536913,8088441,"17","nad27"
"H023","snow goose",2006,536792,8088434,"17","nad27"
"H025","snow goose",2006,536937,8088229,"17","nad27"
"H026","snow goose",2006,536833,8088339,"17","nad27"
"H027","snow goose",2006,536811,8088363,"17","nad27"
"H028","snow goose",2006,536829,8088452,"17","nad27"
"H029","snow goose",2006,536785,8088371,"17","nad27"
"H030","snow goose",2006,536760,8088387,"17","nad27"
"H031","snow goose",2006,536971,8087160,"17","nad27"
"H032","snow goose",2006,536951,8087142,"17","nad27"
"H033","snow goose",2006,536879,8087104,"17","nad27"
"H034","snow goose",2006,536848,8087093,"17","nad27"
"H035","snow goose",2006,536816,8087101,"17","nad27"
"H036","snow goose",2006,536668,8087455,"17","nad27"
"H037","snow goose",2006,536661,8087489,"17","nad27"
"H041","snow goose",2006,537141,8087409,"17","nad27"
"H042","snow goose",2006,537198,8087320,"17","nad27"
"H043","snow goose",2006,537012,8087340,"17","nad27"
"H044","snow goose",2006,536989,8087255,"17","nad27"
"H045","snow goose",2006,536999,8087183,"17","nad27"
"H046","snow goose",2006,537015,8087153,"17","nad27"
"H047","snow goose",2006,537031,8087077,"17","nad27"
"H048","snow goose",2006,537045,8087067,"17","nad27"
"H049","snow goose",2006,537005,8087053,"17","nad27"
"H050","snow goose",2006,536996,8087130,"17","nad27"
"H053","snow goose",2006,536824,8091053,"17","nad27"
"H054","snow goose",2006,536116,8090326,"17","nad27"
"H055","snow goose",2006,536153,8090383,"17","nad27"
"H056","snow goose",2006,536120,8090227,"17","nad27"
"H057","snow goose",2006,536100,8090232,"17","nad27"
"H058","snow goose",2006,536141,8090289,"17","nad27"
"H060","snow goose",2006,536602,8089904,"17","nad27"
"H081","snow goose",2006,535161,8085139,"17","nad27"
"H087","snow goose",2006,535114,8085201,"17","nad27"
"H088","snow goose",2006,535114,8085201,"17","nad27"
"H095","snow goose",2006,537499,8083976,"17","nad27"
"H096","snow goose",2006,536201,8086377,"17","nad27"
"H097","snow goose",2006,536247,8086300,"17","nad27"
"H099","snow goose",2006,539100,8083605,"17","nad27"
"H100","snow goose",2006,539082,8083604,"17","nad27"
"H1000","snow goose",2006,536841,8087514,"17","nad27"
"H1001","snow goose",2006,535449,8087744,"17","nad27"
"H101","snow goose",2006,536544,8087409,"17","nad27"
"H102","snow goose",2006,536523,8087270,"17","nad27"
"H103","snow goose",2006,536505,8087203,"17","nad27"
"H104","snow goose",2006,536490,8087195,"17","nad27"
"H105","snow goose",2006,536461,8087121,"17","nad27"
"H106","snow goose",2006,536424,8087066,"17","nad27"
"H107","snow goose",2006,536462,8087045,"17","nad27"
"H108","snow goose",2006,536432,8087173,"17","nad27"
"H111","snow goose",2006,536611,8087469,"17","nad27"
"H112","snow goose",2006,536625,8087365,"17","nad27"
"H1130","snow goose",2006,536646,8087153,"17","nad27"
"H114","snow goose",2006,536669,8087310,"17","nad27"
"H115","snow goose",2006,536659,8087283,"17","nad27"
"H116","snow goose",2006,536645,8087252,"17","nad27"
"H117","snow goose",2006,536663,8087175,"17","nad27"
"H118","snow goose",2006,536771,8087140,"17","nad27"
"H119","snow goose",2006,536705,8087133,"17","nad27"
"H120","snow goose",2006,536713,8087107,"17","nad27"
"H131","snow goose",2006,536478,8087080,"17","nad27"
"H132","snow goose",2006,536548,8087253,"17","nad27"
"H133","snow goose",2006,536526,8087097,"17","nad27"
"H134","snow goose",2006,536509,8087076,"17","nad27"
"H135","snow goose",2006,536517,8087082,"17","nad27"
"H136","snow goose",2006,536471,8087067,"17","nad27"
"H137","snow goose",2006,536509,8087079,"17","nad27"
"H138","snow goose",2006,536543,8087114,"17","nad27"
"H140","snow goose",2006,536543,8087132,"17","nad27"
"H151","snow goose",2006,536576,8087032,"17","nad27"
"H152","snow goose",2006,536799,8087542,"17","nad27"
"H153","snow goose",2006,536826,8088501,"17","nad27"
"H154","snow goose",2006,536621,8087135,"17","nad27"
"H156","snow goose",2006,541441,8084173,"17","nad27"
"H171","snow goose",2006,536701,8087093,"17","nad27"
"H172","snow goose",2006,536585,8087048,"17","nad27"
"H173","snow goose",2006,536562,8087050,"17","nad27"
"H174","snow goose",2006,536572,8087080,"17","nad27"
"H175","snow goose",2006,536594,8087088,"17","nad27"
"H176","snow goose",2006,536601,8087072,"17","nad27"
"H177","snow goose",2006,536588,8087064,"17","nad27"
"H178","snow goose",2006,536610,8087084,"17","nad27"
"H179","snow goose",2006,536610,8087096,"17","nad27"
"H180","snow goose",2006,536636,8087109,"17","nad27"
"H191","snow goose",2006,535198,8088006,"17","nad27"
"H192","snow goose",2006,535105,8087973,"17","nad27"
"H193","snow goose",2006,535300,8087456,"17","nad27"
"H194","snow goose",2006,535265,8087425,"17","nad27"
"H195","snow goose",2006,535230,8087415,"17","nad27"
"H196","snow goose",2006,535210,8087407,"17","nad27"
"H197","snow goose",2006,534855,8087101,"17","nad27"
"H198","snow goose",2006,535600,8086300,"17","nad27"
"H199","snow goose",2006,534830,8087016,"17","nad27"
"H200","snow goose",2006,535636,8086290,"17","nad27"
"H221","snow goose",2006,534900,8087099,"17","nad27"
"H222","snow goose",2006,534874,8087038,"17","nad27"
"H2220","snow goose",2006,535602,8086243,"17","nad27"
"H223","snow goose",2006,534899,8087024,"17","nad27"
"H2230","snow goose",2006,535655,8086200,"17","nad27"
"H224","snow goose",2006,534851,8087010,"17","nad27"
"H225","snow goose",2006,534810,8087075,"17","nad27"
"H226","snow goose",2006,534827,8087076,"17","nad27"
"H227","snow goose",2006,534834,8087089,"17","nad27"
"H2270","snow goose",2006,535638,8086284,"17","nad27"
"H228","snow goose",2006,535634,8086248,"17","nad27"
"H229","snow goose",2006,535622,8086271,"17","nad27"
"H230","snow goose",2006,535610,8086278,"17","nad27"
"H231","snow goose",2006,536521,8088320,"17","nad27"
"H232","snow goose",2006,537195,8087593,"17","nad27"
"H233","snow goose",2006,537095,8087199,"17","nad27"
"H234","snow goose",2006,537150,8087277,"17","nad27"
"H2340","snow goose",2006,537138,8087176,"17","nad27"
"H235","snow goose",2006,537243,8087482,"17","nad27"
"H236","snow goose",2006,537249,8087335,"17","nad27"
"H237","snow goose",2006,537278,8087110,"17","nad27"
"H239","snow goose",2006,536748,8088261,"17","nad27"
"H240","snow goose",2006,536782,8088317,"17","nad27"
"H241","snow goose",2006,537395,8086938,"17","nad27"
"H242","snow goose",2006,536683,8087014,"17","nad27"
"H243","snow goose",2006,537411,8087484,"17","nad27"
"H244","snow goose",2006,536712,8087182,"17","nad27"
"H245","snow goose",2006,536894,8087003,"17","nad27"
"H246","snow goose",2006,536880,8087006,"17","nad27"
"H247","snow goose",2006,537626,8087768,"17","nad27"
"H248","snow goose",2006,536925,8087203,"17","nad27"
"H249","snow goose",2006,537532,8087768,"17","nad27"
"H250","snow goose",2006,537354,8087638,"17","nad27"
"H258","snow goose",2006,536840,8087169,"17","nad27"
"H260","snow goose",2006,536743,8088452,"17","nad27"
"H271","snow goose",2006,536414,8088405,"17","nad27"
"H272","snow goose",2006,536503,8087114,"17","nad27"
"H273","snow goose",2006,536799,8087161,"17","nad27"
"H274","snow goose",2006,536701,8088400,"17","nad27"
"H275","snow goose",2006,537032,8087311,"17","nad27"
"H276","snow goose",2006,536683,8087162,"17","nad27"
"H277","snow goose",2006,536846,8087115,"17","nad27"
"H278","snow goose",2006,536860,8087173,"17","nad27"
"H279","snow goose",2006,537140,8087500,"17","nad27"
"H280","snow goose",2006,537240,8087446,"17","nad27"
"H281","snow goose",2006,536460,8087197,"17","nad27"
"H282","snow goose",2006,537990,8086300,"17","nad27"
"H283","snow goose",2006,537941,8086287,"17","nad27"
"H284","snow goose",2006,537952,8086283,"17","nad27"
"H285","snow goose",2006,537964,8086210,"17","nad27"
"H286","snow goose",2006,537233,8088164,"17","nad27"
"H287","snow goose",2006,537998,8086283,"17","nad27"
"H288","snow goose",2006,537993,8086235,"17","nad27"
"H289","snow goose",2006,537988,8086290,"17","nad27"
"H293","snow goose",2006,536538,8086986,"17","nad27"
"H294","snow goose",2006,536655,8087333,"17","nad27"
"H299","snow goose",2006,536947,8087068,"17","nad27"
"H300","snow goose",2006,537003,8087083,"17","nad27"
"H301","snow goose",2006,536794,8088476,"17","nad27"
"H302","snow goose",2006,536763,8088467,"17","nad27"
"H303","snow goose",2006,536655,8088320,"17","nad27"
"H304","snow goose",2006,536669,8088346,"17","nad27"
"H305","snow goose",2006,537089,8087481,"17","nad27"
"H306","snow goose",2006,536631,8088455,"17","nad27"
"H307","snow goose",2006,536588,8088463,"17","nad27"
"H308","snow goose",2006,536560,8088375,"17","nad27"
"H309","snow goose",2006,536645,8088372,"17","nad27"
"H310","snow goose",2006,537112,8087467,"17","nad27"
"H311","snow goose",2006,537617,8086524,"17","nad27"
"H313","snow goose",2006,536416,8088492,"17","nad27"
"H314","snow goose",2006,536862,8088112,"17","nad27"
"H315","snow goose",2006,536616,8088266,"17","nad27"
"H316","snow goose",2006,536560,8088233,"17","nad27"
"H317","snow goose",2006,537069,8087450,"17","nad27"
"H318","snow goose",2006,536825,8087589,"17","nad27"
"H319","snow goose",2006,536808,8087529,"17","nad27"
"H320","snow goose",2006,536724,8087486,"17","nad27"
"H331","snow goose",2006,536580,8086945,"17","nad27"
"H332","snow goose",2006,536833,8087127,"17","nad27"
"H333","snow goose",2006,537045,8087161,"17","nad27"
"H335","snow goose",2006,537022,8087116,"17","nad27"
"H336","snow goose",2006,537718,8087918,"17","nad27"
"H337","snow goose",2006,536797,8087068,"17","nad27"
"H338","snow goose",2006,537761,8087370,"17","nad27"
"H340","snow goose",2006,537735,8087900,"17","nad27"
"H361","snow goose",2006,537651,8086524,"17","nad27"
"H368","snow goose",2006,538798,8085323,"17","nad27"
"H401","snow goose",2006,536589,8087446,"17","nad27"
"H402","snow goose",2006,536589,8087395,"17","nad27"
"H404","snow goose",2006,536886,8087141,"17","nad27"
"H405","snow goose",2006,536719,8087150,"17","nad27"
"H406","snow goose",2006,536946,8087188,"17","nad27"
"H407","snow goose",2006,536646,8088347,"17","nad27"
"H408","snow goose",2006,536592,8087311,"17","nad27"
"H409","snow goose",2006,536699,8087235,"17","nad27"
"H410","snow goose",2006,536692,8087285,"17","nad27"
"H411","snow goose",2006,536609,8087698,"17","nad27"
"H412","snow goose",2006,537007,8087096,"17","nad27"
"H413","snow goose",2006,536986,8087178,"17","nad27"
"H414","snow goose",2006,536775,8087375,"17","nad27"
"H415","snow goose",2006,536430,8087189,"17","nad27"
"H416","snow goose",2006,536935,8087235,"17","nad27"
"H417","snow goose",2006,536767,8087425,"17","nad27"
"H418","snow goose",2006,536831,8087322,"17","nad27"
"H419","snow goose",2006,536917,8087283,"17","nad27"
"H420","snow goose",2006,536927,8087204,"17","nad27"
"H421","snow goose",2006,536569,8087469,"17","nad27"
"H422","snow goose",2006,536472,8087201,"17","nad27"
"H427","snow goose",2006,536860,8087232,"17","nad27"
"H4270","snow goose",2006,536850,8087506,"17","nad27"
"H428","snow goose",2006,536874,8087256,"17","nad27"
"H429","snow goose",2006,536850,8087297,"17","nad27"
"H431","snow goose",2006,537827,8087168,"17","nad27"
"H432","snow goose",2006,537691,8087171,"17","nad27"
"H433","snow goose",2006,537743,8087235,"17","nad27"
"H434","snow goose",2006,537758,8087219,"17","nad27"
"H435","snow goose",2006,537677,8086961,"17","nad27"
"H436","snow goose",2006,537752,8087214,"17","nad27"
"H437","snow goose",2006,537700,8086957,"17","nad27"
"H438","snow goose",2006,537703,8086976,"17","nad27"
"H439","snow goose",2006,536758,8088498,"17","nad27"
"H440","snow goose",2006,537758,8087218,"17","nad27"
"H441","snow goose",2006,537807,8087380,"17","nad27"
"H442","snow goose",2006,537756,8087284,"17","nad27"
"H443","snow goose",2006,537693,8087340,"17","nad27"
"H444","snow goose",2006,537587,8087568,"17","nad27"
"H445","snow goose",2006,537742,8087658,"17","nad27"
"H446","snow goose",2006,537712,8087362,"17","nad27"
"H447","snow goose",2006,536791,8087052,"17","nad27"
"H448","snow goose",2006,536798,8087129,"17","nad27"
"H449","snow goose",2006,536997,8087033,"17","nad27"
"H450","snow goose",2006,536534,8087049,"17","nad27"
"H451","snow goose",2006,537538,8087414,"17","nad27"
"H452","snow goose",2006,537548,8087389,"17","nad27"
"H453","snow goose",2006,537501,8087268,"17","nad27"
"H454","snow goose",2006,537556,8087323,"17","nad27"
"H455","snow goose",2006,537371,8087100,"17","nad27"
"H456","snow goose",2006,537422,8086992,"17","nad27"
"H457","snow goose",2006,537701,8087892,"17","nad27"
"H458","snow goose",2006,537218,8087008,"17","nad27"
"H459","snow goose",2006,537492,8087722,"17","nad27"
"H460","snow goose",2006,536875,8087522,"17","nad27"
"H471","snow goose",2006,536688,8087139,"17","nad27"
"H474","snow goose",2006,537368,8087514,"17","nad27"
"H475","snow goose",2006,537497,8087494,"17","nad27"
"H476","snow goose",2006,536573,8087040,"17","nad27"
"H477","snow goose",2006,536587,8087034,"17","nad27"
"H478","snow goose",2006,536783,8087218,"17","nad27"
"H479","snow goose",2006,536611,8087407,"17","nad27"
"H480","snow goose",2006,536585,8087390,"17","nad27"
"H5000","snow goose",2006,537519,8083941,"17","nad27"
"H501","snow goose",2006,536100,8090402,"17","nad27"
"H502","snow goose",2006,536125,8089384,"17","nad27"
"H503","snow goose",2006,536145,8089368,"17","nad27"
"H504","snow goose",2006,539428,8088827,"17","nad27"
"H505","snow goose",2006,537719,8088028,"17","nad27"
"H508","snow goose",2006,535145,8085189,"17","nad27"
"H511","snow goose",2006,536450,8087022,"17","nad27"
"H512","snow goose",2006,539500,8088838,"17","nad27"
"H513","snow goose",2006,536762,8087127,"17","nad27"
"H514","snow goose",2006,534767,8085505,"17","nad27"
"H515","snow goose",2006,536538,8087012,"17","nad27"
"H520","snow goose",2006,536592,8087165,"17","nad27"
"H521","snow goose",2006,537622,8086502,"17","nad27"
"H522","snow goose",2006,537602,8086528,"17","nad27"
"H523","snow goose",2006,537600,8086549,"17","nad27"
"H524","snow goose",2006,537674,8086525,"17","nad27"
"H525","snow goose",2006,538897,8085310,"17","nad27"
"H526","snow goose",2006,538814,8085303,"17","nad27"
